DirectorID,EXECID,execCIK
330176,18423,NA
442478,34176,NA
442398,28878,NA
490134,32992,NA
440633,31589,NA
332357,31590,NA
31640,30887,NA
1802406,50704,NA
1391520,50705,NA
1254414,47861,NA
334198,33733,NA
344234,33732,NA
207118,33734,NA
26939,46277,NA
548696,35964,NA
207119,33736,NA
497691,33735,NA
1075217,41655,NA
606698,49732,NA
451254,33737,NA
1833715,58696,NA
757335,46931,NA
496313,32995,NA
204739,09242,NA
180889,10100,NA
204734,09241,NA
541470,32996,NA
204741,26361,NA
206669,16907,NA
206561,16333,NA
206573,10937,NA
495949,31773,NA
495865,29885,NA
331616,22509,0001210581
510537,32305,0001358317
331615,22834,NA
333809,27959,NA
205516,01835,NA
205515,19097,NA
205512,23233,NA
205513,22493,NA
344987,30359,NA
344763,30358,NA
345002,30360,NA
517652,58790,NA
1653101,58783,NA
802672,36045,NA
884767,39711,NA
346337,34434,NA
346332,34437,NA
346331,34432,NA
349973,34436,NA
207010,24278,NA
206989,25412,NA
334352,28250,NA
206982,25411,NA
334354,28251,NA
207015,26870,NA
206956,13394,NA
206994,25413,NA
517195,31381,NA
205843,20663,NA
39716,02464,NA
204717,26107,NA
1284439,45463,NA
39741,02472,NA
1145822,50469,NA
333488,27715,NA
39746,26106,NA
533876,36971,NA
533895,36973,NA
206799,26730,NA
1206058,56201,NA
643638,39995,NA
1354518,56202,NA
555118,51221,NA
491617,32302,NA
328240,09091,NA
1530364,57871,NA
58556,21080,NA
58546,21079,NA
620342,44340,NA
58581,33945,NA
273830,19095,NA
273865,26528,NA
273864,26527,NA
883193,40144,NA
273868,26529,NA
273835,22054,NA
621891,35954,NA
273836,22055,NA
339691,34445,NA
339751,35015,NA
339745,35014,NA
541672,34446,NA
339723,34449,NA
541671,34448,NA
338737,34442,NA
338847,34440,NA
545349,34441,NA
483319,29040,NA
1994166,54928,NA
483326,29041,NA
2105592,56773,NA
1389125,57769,NA
2208433,57770,NA
1143847,54927,NA
1780424,55841,NA
203755,21322,NA
331491,27469,NA
1256132,56771,NA
203756,23541,NA
2195828,57768,NA
605677,35077,NA
203757,25946,NA
544178,35076,NA
1372880,57766,NA
1927962,58083,NA
1492323,55838,NA
489693,32577,NA
490712,35489,NA
206496,26043,NA
206495,26042,NA
534861,30907,NA
1529241,55840,NA
1276453,45401,NA
206479,23300,NA
206478,23299,NA
204996,18821,NA
457332,29415,NA
1078171,45402,NA
457499,49007,NA
1904554,58084,NA
338552,58715,NA
541794,36532,NA
1353443,46299,NA
339090,36530,NA
338550,36533,NA
1706725,56672,NA
338551,36531,NA
338549,36536,NA
339078,36537,NA
1266587,44750,NA
202061,18606,NA
181871,26628,NA
201578,26629,NA
207502,23399,NA
207493,16502,NA
206549,33008,NA
206551,33011,NA
207104,33009,NA
503747,33007,NA
206548,33006,NA
207201,33010,NA
610006,39539,NA
493672,35527,NA
547731,33012,NA
207486,23060,NA
457559,35383,NA
533858,39942,NA
457549,31107,NA
207484,21146,NA
207483,21145,NA
457551,33014,NA
1847064,56589,NA
1906272,58321,NA
484792,37562,NA
327223,09730,NA
336469,37560,NA
206063,37559,NA
270824,35124,NA
270228,21715,NA
270230,23722,NA
270232,25332,NA
270229,21716,NA
547113,32148,NA
205860,25107,NA
205823,11756,NA
486343,20003,NA
205851,24003,NA
205862,26305,NA
205814,24001,NA
9415,24002,NA
491459,29540,NA
333983,28022,NA
205794,08460,NA
206196,19349,0001202217
493022,31607,0001248554
517670,32775,0001390809
206190,11161,NA
206198,26445,0001259305
206191,09454,0001202218
891810,58339,NA
1117043,49318,NA
207282,26556,NA
493287,42896,NA
207284,26554,NA
336430,27977,NA
338001,59215,NA
502416,34158,NA
51356,17878,NA
51556,27207,NA
339372,28655,NA
455759,32411,NA
274723,17994,NA
274714,16406,NA
455757,28989,NA
274713,25873,NA
274718,16407,NA
445809,28862,NA
325779,16121,NA
556165,34182,NA
325780,27215,NA
325774,25650,NA
503771,33742,NA
325782,10283,NA
552916,34183,NA
325783,16122,NA
325777,25653,NA
325781,20282,NA
1320558,57152,NA
1533250,57148,NA
341952,57155,NA
621102,57151,NA
1404041,57154,NA
1598748,57149,NA
1740631,57153,NA
1083251,57146,NA
1194896,44450,NA
508166,42907,NA
1520755,51172,NA
452242,28144,NA
495766,41396,NA
205618,26560,NA
205617,22415,NA
493039,44196,NA
1079355,42539,NA
886797,49839,NA
205548,04137,NA
333881,27969,NA
491046,31426,NA
205582,23445,NA
205586,26500,NA
205565,06014,NA
620354,07757,NA
1134891,42584,NA
206892,28348,NA
491198,29565,NA
490604,50486,NA
206007,24847,NA
51867,10603,NA
51267,01627,NA
48121,01799,NA
30839,19888,NA
52567,24533,NA
625366,35855,NA
205217,29347,NA
51972,35853,NA
599880,36144,NA
550233,34129,NA
498135,40303,NA
597557,40302,NA
332340,22442,NA
625083,40304,NA
332316,22443,NA
332314,23728,NA
333128,55597,NA
272805,55598,NA
86356,40886,NA
885414,55912,NA
456993,53117,NA
534955,37045,NA
36335,29713,NA
36312,20994,NA
36376,12788,NA
1310365,55911,NA
456200,29712,NA
600100,37039,NA
36339,10511,NA
36379,35214,NA
36306,16670,NA
36307,16795,NA
36308,10776,NA
36313,23061,NA
1929731,55208,NA
541866,33017,NA
541607,40207,NA
1711309,58711,NA
541605,40208,NA
53057,33019,NA
1129390,51545,NA
485022,33021,NA
486672,33016,NA
485024,33020,NA
374264,35249,NA
534119,49009,NA
63067,47274,NA
1683884,54929,NA
62697,19053,NA
62807,44160,NA
1201542,49286,NA
1294110,50625,NA
59346,14757,NA
59811,31115,NA
452880,29773,NA
59371,28274,NA
1530966,54428,NA
453778,31232,NA
1378437,49285,NA
59666,14756,NA
59376,21069,NA
1197338,45905,NA
489587,35382,NA
1203338,50624,NA
452890,29774,NA
594526,47053,NA
59356,13289,NA
375397,33033,NA
1320270,54737,NA
1008325,47670,NA
497634,43079,NA
1008328,54738,NA
327669,25744,NA
327682,25742,NA
327836,25741,NA
183637,18408,NA
327117,18613,NA
327686,18612,NA
508719,32025,NA
493621,32026,NA
1053330,40526,NA
760517,36398,NA
327759,18611,NA
327766,20305,NA
500853,44161,NA
32032,35365,NA
32037,24751,NA
32028,31098,NA
32121,26688,NA
1127075,56396,NA
32040,24750,NA
457557,42485,NA
487161,36863,NA
32027,32625,NA
892902,56395,NA
620336,54020,NA
32039,32626,NA
32035,17696,NA
1977378,56217,NA
440023,32397,NA
1096873,50754,NA
1371682,59692,NA
455638,30743,NA
327823,28598,NA
1078798,41039,NA
509662,36710,NA
327817,28597,NA
498032,50755,NA
440024,34845,NA
206992,28985,NA
1535637,48474,NA
555826,36709,NA
1279757,55206,NA
327814,28596,NA
1939638,56218,NA
327825,28599,NA
1108030,47699,NA
1192653,47697,NA
42021,31348,NA
765713,45312,NA
1655625,58503,NA
1097554,45314,NA
326430,15994,NA
556510,32234,NA
762930,40683,NA
326432,24215,NA
331454,28889,NA
595825,32340,NA
327226,24198,NA
58141,40638,NA
449968,02295,NA
650160,40637,NA
327138,22899,NA
328012,05659,NA
182421,20691,NA
326501,40639,NA
327094,11425,NA
327254,19588,NA
327125,22898,NA
595831,34758,NA
453052,28954,NA
453719,30655,NA
453240,32341,NA
327166,24197,NA
49876,24566,NA
490602,33015,NA
205975,22830,NA
205992,24837,NA
205987,23635,NA
200418,22832,NA
205994,26421,NA
399,31509,NA
205989,23634,NA
203829,29461,NA
447853,45176,NA
55817,28892,NA
447850,36864,NA
55847,28894,NA
201921,28893,NA
537881,45175,NA
534638,32314,NA
1097357,43666,NA
447845,31170,NA
276105,33047,NA
537449,33046,NA
496096,33042,NA
1645028,53195,NA
1255326,48712,NA
1759122,50565,NA
590173,35054,NA
1837943,50564,NA
1255325,45521,NA
1376529,50566,NA
203618,24377,NA
590172,37279,NA
1522926,48714,NA
742387,36544,NA
742384,36546,NA
34052,13630,NA
35039,30364,NA
496644,36545,NA
203153,26395,NA
34050,33404,NA
602182,33403,NA
377334,30363,NA
33779,36548,NA
513602,32100,NA
321217,30589,NA
33451,02552,NA
514899,32627,NA
513599,31189,NA
33490,27113,NA
1309403,50428,NA
332480,33050,NA
333349,27778,NA
488316,31390,NA
220723,05644,NA
220713,26224,NA
220708,06222,NA
333350,27777,NA
488165,29248,NA
488321,31391,NA
544466,33052,NA
220709,06223,NA
220705,24794,NA
488163,29247,NA
885140,55195,NA
206124,24630,NA
1715198,50744,NA
489420,41033,NA
43111,11861,NA
457916,36180,NA
547118,33976,NA
547123,55422,NA
45116,13733,NA
647531,58974,NA
1290450,57033,NA
43131,02534,NA
1730407,57032,NA
43091,22397,NA
491960,35467,NA
270175,22340,NA
270199,23537,NA
270196,23536,NA
270181,22342,NA
270201,25254,NA
270179,22341,NA
205192,18153,NA
270207,21864,NA
270188,22344,NA
490835,38221,NA
502374,31346,NA
490840,30423,NA
205819,24804,NA
205821,24803,NA
205815,14486,NA
502375,30422,NA
349150,31345,NA
205818,23517,NA
205817,21108,NA
338566,33053,NA
205820,26313,NA
329162,29329,NA
329158,29328,NA
329155,29330,NA
329167,29331,NA
63077,17116,NA
326493,27301,NA
63287,25595,NA
63042,11427,NA
63087,21708,NA
63277,19451,NA
1973563,56708,NA
541790,33054,NA
347594,35379,NA
348219,35377,NA
1198483,47693,NA
621694,46127,NA
1697393,56709,NA
1268764,47401,NA
374737,58498,NA
514255,43121,NA
205002,26382,NA
1717506,58499,NA
334046,28066,NA
1254004,50432,NA
482952,29009,NA
487672,30859,NA
34086,35106,NA
1314316,45408,NA
1349356,59468,NA
34069,04352,NA
34105,04353,NA
34064,22928,NA
34073,40832,NA
34081,14075,NA
40821,27450,NA
33075,31019,NA
34079,04351,NA
1112960,54036,NA
1608426,48591,NA
339180,19470,NA
338556,27926,NA
338558,27927,NA
338559,10014,NA
338565,26407,NA
338554,17106,NA
338555,23741,NA
326422,22744,NA
444896,30534,NA
326423,22745,NA
326420,22743,NA
326425,25743,NA
326418,22209,NA
499791,53656,NA
1074897,53658,NA
603548,53665,NA
1014568,53654,NA
270294,28458,NA
270301,28459,NA
270285,28457,NA
206778,16861,NA
496015,32210,NA
517350,32211,NA
206770,16862,NA
206784,21711,NA
497332,33675,NA
487713,30211,NA
346981,39913,NA
34825,10667,NA
34815,18823,NA
34892,24687,NA
34837,23133,NA
34847,21026,NA
42406,26340,NA
489267,34039,NA
207148,34038,NA
207147,34037,NA
207149,34040,NA
206941,11341,NA
206946,04572,NA
206945,26695,NA
56366,23136,NA
603498,35170,NA
884239,43866,NA
60311,25986,NA
56351,12502,NA
627339,35169,NA
332779,27603,NA
56456,24431,NA
56336,20884,NA
64441,24430,NA
533180,33201,NA
56466,31168,NA
1089798,42492,NA
485314,31169,NA
56326,24432,NA
1270561,57774,NA
180686,35168,NA
505868,48594,NA
492140,49328,NA
271078,49329,NA
593471,49327,NA
492138,49321,NA
206067,16330,NA
897189,39880,NA
492691,31606,NA
206070,25204,NA
499279,33057,NA
206075,26617,NA
206071,25203,NA
832426,35548,NA
203205,29667,NA
270515,31687,NA
492253,33058,NA
270499,29666,NA
600372,35411,NA
492218,29668,NA
511742,31686,NA
1110493,34937,NA
1084911,49657,NA
1191976,44806,NA
1589734,51324,NA
550914,46136,NA
343082,26753,NA
1053016,43139,NA
206975,36550,NA
1125769,43138,NA
881977,39495,NA
1078072,41504,NA
490964,30837,NA
1201412,46135,NA
1056874,40051,NA
47471,21132,NA
64502,56434,NA
48141,20934,NA
621105,49078,NA
47356,14537,NA
516839,31040,NA
47591,27966,NA
1124760,44226,NA
602382,45767,NA
47506,10506,NA
47546,26175,NA
47626,24726,NA
333813,27967,NA
47581,18660,NA
516838,58148,NA
1524698,55902,NA
1360953,50488,NA
207151,25016,NA
486487,07993,NA
200703,02899,NA
207146,20574,NA
200426,20575,NA
200609,20576,NA
203774,21194,NA
1053731,36868,NA
333129,27661,NA
203742,18652,NA
333127,12861,NA
550787,36869,NA
203751,24778,NA
203805,21195,NA
203747,12860,NA
486699,31481,NA
203741,23417,NA
486593,31482,NA
52867,27461,NA
52857,12779,NA
1797337,50987,NA
52852,22999,NA
203690,41302,NA
1377934,49147,NA
1386589,56492,NA
53791,30908,NA
52807,04434,NA
332167,26940,NA
53861,27460,NA
487959,30909,NA
52837,25896,NA
536312,32578,NA
273415,08409,NA
486926,29585,NA
273419,15768,NA
547153,40186,NA
343788,29913,NA
35040,14421,NA
41911,24418,NA
35037,01546,NA
1898709,58778,NA
1743875,55644,NA
1058769,55639,NA
1397684,55635,NA
1113001,55633,NA
1353635,56993,NA
1058761,55645,NA
1058765,55640,NA
1607707,56994,NA
1058762,55642,NA
270011,22398,NA
270137,22400,NA
499254,30153,NA
270010,22399,NA
344984,28548,NA
270148,22401,NA
499245,30154,NA
270157,15553,NA
514952,32066,NA
344983,28547,NA
270013,23691,NA
321443,27147,NA
1597914,48771,NA
203815,25019,NA
1301904,48772,NA
1313089,47065,NA
1301747,53470,NA
203816,25020,NA
1313088,45568,NA
1383834,53471,NA
605551,41000,NA
203414,22498,NA
203428,25811,NA
141911,23004,NA
207499,10824,NA
220330,25388,NA
207501,19320,NA
516960,33022,NA
220340,26951,NA
1201522,45706,NA
1330512,49270,NA
1322146,56382,NA
333061,05485,NA
543152,54014,NA
1128378,49001,NA
531620,54015,NA
1535808,54013,NA
1520989,49002,NA
333063,23436,NA
490553,33206,NA
200784,18835,NA
333062,21170,NA
452770,30103,NA
486472,31028,NA
509608,33148,NA
879006,45412,NA
483576,52655,NA
532380,30841,NA
204374,26039,NA
1514450,52648,NA
483695,36874,NA
204358,15988,NA
204368,24584,NA
879008,40836,NA
483574,48595,NA
1379813,59052,NA
273875,26841,0001262747
274059,17304,NA
273873,21663,0001235581
273878,19573,0001235565
220314,24819,NA
534440,55844,NA
1268117,45404,NA
1383410,48588,NA
1887298,57772,NA
220323,24818,NA
220325,26282,NA
220318,24817,NA
1402536,47779,NA
490167,43036,NA
1080659,46068,NA
545427,43035,NA
511767,33028,NA
333599,41597,NA
499729,41593,NA
895543,41600,NA
333603,41596,NA
895547,41599,NA
541244,41598,NA
206052,24129,NA
205960,22258,NA
492906,42704,NA
90942,25353,NA
1010902,50960,NA
1312378,45819,NA
1594528,49128,NA
206089,26660,NA
444713,31665,NA
502968,31666,NA
206061,24130,NA
25855,02664,NA
487014,35322,NA
25844,26538,NA
42586,29618,NA
25848,23440,NA
42571,28006,NA
554044,35321,NA
555321,42493,NA
535594,38250,NA
23411,24768,NA
535560,31050,NA
535589,32630,NA
2011730,58087,NA
23390,10735,NA
895022,41819,NA
35593,15547,NA
310271,28485,NA
35599,19646,NA
333811,27955,NA
205308,22418,NA
205311,23441,NA
205324,26646,NA
491156,29562,NA
333812,27956,NA
333814,27957,NA
491179,38251,NA
491159,38252,NA
591660,37546,NA
591664,37545,NA
373921,37544,NA
1055312,45674,NA
606392,56991,NA
886902,51110,NA
1743910,50085,NA
886901,50084,NA
1743911,50086,NA
1088505,42631,NA
1332146,54444,NA
1188301,47005,NA
1130825,44114,NA
1130824,42318,NA
332880,34322,NA
1202234,48951,NA
1852686,55313,NA
206944,25201,NA
206942,25200,NA
207043,23792,NA
497198,29914,NA
207042,21718,NA
206948,26725,NA
1119452,43246,NA
492395,34321,NA
599217,49301,NA
494134,29814,NA
47776,26907,NA
325186,26665,NA
1259788,44393,NA
547149,41367,NA
206906,17835,NA
494155,32224,NA
1700688,56582,NA
206907,26772,NA
334240,28225,NA
1726204,51122,NA
375326,33068,NA
206980,33069,NA
206953,33070,NA
497812,33071,NA
500566,46487,NA
1014397,57289,NA
348181,29517,NA
348272,29516,NA
348237,29518,NA
348407,29515,NA
487728,42169,NA
606814,42170,NA
271772,42175,NA
333400,42173,NA
342514,42174,NA
36587,20523,NA
1864327,54934,NA
514682,50247,NA
1758430,55850,NA
201292,27353,NA
514681,45177,NA
36596,32351,NA
2156893,57483,NA
36601,25803,NA
453724,28949,NA
453723,28950,NA
220372,23680,NA
220383,22932,NA
373204,30065,NA
220394,22933,NA
220453,23681,NA
341904,31158,NA
206082,26052,NA
7569,26051,NA
200385,16686,NA
333346,27500,NA
333345,27499,NA
484639,29090,NA
345989,12983,NA
493698,32155,NA
345988,23682,NA
272951,22392,NA
272936,20754,NA
499674,32081,NA
12645,35141,NA
343778,28529,NA
272931,20753,NA
454991,30142,NA
272970,17303,NA
272926,22391,NA
487372,32924,NA
482059,07758,NA
205964,21178,NA
643202,46058,NA
1089411,50765,NA
486897,43023,NA
534391,46057,NA
1195316,49455,NA
205966,26674,NA
487371,29771,NA
1279139,50764,NA
206085,23257,NA
1459960,50763,NA
488711,33073,NA
270552,33076,NA
270541,33075,NA
488152,37155,NA
220755,26197,NA
220756,26198,NA
183731,26195,NA
334516,27569,NA
484831,21092,NA
220735,26196,NA
200351,35921,NA
640263,35919,NA
203612,35918,NA
49601,03345,NA
344087,35916,NA
831395,39980,NA
205378,35920,NA
205732,35449,NA
489306,35451,NA
489305,35450,NA
205736,35452,NA
205730,16536,NA
205724,21123,NA
205722,18729,NA
620949,35810,NA
205723,24801,NA
489396,31453,NA
333480,27836,NA
537781,33077,NA
489253,29389,NA
502372,30438,NA
377946,28844,NA
744008,36260,NA
325576,27218,NA
751955,36259,NA
220179,28734,NA
1312853,46302,NA
513423,41719,NA
5522,28735,NA
544173,32863,NA
1987331,56398,NA
44196,26126,NA
486104,29343,NA
35736,31119,NA
538088,45715,NA
1480117,49014,NA
36616,21249,NA
52756,04717,NA
1708022,58089,NA
36618,21250,NA
486156,32634,NA
833539,44688,NA
515779,31117,NA
333656,27759,NA
27147,32633,NA
1720259,50887,NA
1351034,49013,NA
10316,44173,NA
1014611,46978,NA
880372,37466,NA
321988,15925,NA
332914,16769,NA
321984,15924,NA
322005,25038,NA
321983,15923,NA
332921,27542,NA
321990,21721,NA
537334,35842,NA
322000,23710,NA
441711,43794,NA
491782,43796,NA
542734,43792,NA
441713,43793,NA
1123846,46064,NA
1204078,55214,NA
1110588,55215,NA
334608,28417,NA
627570,39886,NA
206498,26891,NA
334612,28420,NA
1395408,47406,NA
374276,35892,NA
1078908,50542,NA
626023,54261,NA
496850,29910,NA
334609,28418,NA
206476,17970,NA
206490,17971,NA
497108,56491,NA
200255,22953,NA
206500,26892,NA
205727,23310,NA
487485,31415,NA
334051,28046,NA
334052,28047,NA
205749,24756,NA
487610,31414,NA
205759,24757,NA
205768,26578,NA
205729,14791,NA
205771,26579,NA
487622,29781,NA
205735,16524,NA
205745,24755,NA
205739,23311,NA
205775,26580,NA
333324,27826,NA
205731,21297,NA
205728,06368,NA
205725,02558,NA
345171,31328,NA
205737,21296,NA
333326,27827,NA
488277,29312,NA
205726,21305,NA
271456,13532,NA
271418,13530,NA
271420,30048,NA
547492,33751,NA
271419,13531,NA
547495,40121,NA
334605,28394,NA
497019,31809,NA
206785,28762,NA
780006,38836,NA
373162,29683,NA
206789,28763,NA
42216,29137,NA
41921,01537,NA
41936,20946,NA
499695,41930,NA
621518,41925,NA
499697,41931,NA
45346,24581,NA
56476,16270,NA
45271,32635,NA
45306,16549,NA
45206,14561,NA
645999,58091,NA
1074638,46873,NA
45486,46872,NA
534311,45417,NA
887495,58090,NA
744467,45416,NA
38826,40841,NA
45296,26024,NA
32360,02741,NA
203812,35052,NA
655059,45418,NA
626663,50438,NA
36102,35053,NA
546521,54023,NA
596209,45419,NA
32462,36881,NA
32377,30798,NA
331394,55854,NA
103321,27822,NA
516466,49053,NA
36103,30799,NA
1336366,57776,NA
503153,33966,NA
36154,33967,NA
36192,30150,NA
36160,14540,NA
1129493,55423,NA
885862,58976,NA
36151,27154,NA
1389981,51727,NA
44091,28783,NA
36168,02393,NA
1008107,50890,NA
647299,58565,NA
51981,26540,NA
1365670,47278,NA
1091087,43187,NA
623335,41174,NA
1531553,56400,NA
892407,47280,NA
892405,47279,NA
892402,44628,NA
603917,32636,NA
329276,23737,NA
329275,21790,NA
329273,02853,NA
329281,27001,NA
329280,03267,NA
548730,40085,NA
329278,19648,NA
504951,43602,NA
344894,43600,NA
497917,43601,NA
497919,43599,NA
593104,36024,NA
501268,31630,NA
641542,39662,NA
182841,31631,NA
206890,28347,NA
501608,39663,NA
205082,21434,NA
205084,06823,NA
205085,23557,NA
205083,21435,NA
487066,33080,NA
1074377,45420,NA
54712,20785,NA
54652,02860,NA
1306051,46874,NA
2083741,57779,NA
483531,29000,NA
1189551,50441,NA
487639,57778,NA
335839,27482,NA
593473,57777,NA
1479158,48600,NA
625423,46101,NA
340630,29598,NA
542970,47667,NA
548105,49511,NA
625697,41489,NA
486805,29599,NA
1112362,43071,NA
340638,49512,NA
340628,29597,NA
513363,32637,NA
543455,41490,NA
340620,29596,NA
340643,31088,NA
554063,51294,NA
512989,40117,NA
48926,10995,NA
48981,26798,NA
48961,13256,NA
335969,33081,NA
200844,23294,NA
205822,05970,NA
205809,02826,NA
333680,34799,NA
205150,35142,NA
333681,34801,NA
51777,34802,NA
489458,34803,NA
498291,07317,NA
535433,33083,NA
341271,29940,NA
545696,33084,NA
341268,29937,NA
546196,31653,NA
503585,31654,NA
451168,31655,NA
341274,29938,NA
321803,31775,NA
160132,31777,NA
495680,31776,NA
339574,58281,NA
1092840,58284,NA
31549,32585,NA
47606,21348,NA
452898,32584,NA
1861757,58282,NA
452881,29296,NA
1253190,56084,NA
47766,17647,NA
47636,24876,NA
350077,30467,NA
34339,16341,NA
34343,20880,NA
34593,03585,NA
2084,18629,NA
34595,15957,NA
34594,23312,NA
34365,20881,NA
34332,14345,NA
548869,33086,NA
336962,29480,NA
341546,33085,NA
205849,17067,NA
488354,31375,NA
205872,26321,NA
205857,17069,NA
205870,26320,NA
541081,39413,NA
205846,18974,NA
333399,27768,NA
272616,23553,NA
543036,38268,NA
272634,24855,NA
487834,33087,NA
340164,29246,NA
272319,19064,NA
542699,33088,NA
272314,04501,NA
272308,21129,NA
333675,27880,NA
341318,26567,NA
207491,16500,NA
341317,26566,NA
341314,26565,NA
275266,22452,NA
881629,48288,NA
275277,27150,NA
1280287,48289,NA
275270,23679,NA
275263,22451,NA
499687,30304,NA
499689,30305,NA
531903,46960,NA
346767,28718,NA
499690,32579,NA
275261,13868,NA
61437,24111,NA
206882,14555,NA
206886,16629,NA
206851,24109,NA
206893,16628,NA
494142,31864,NA
206831,24108,NA
206820,24107,NA
206856,24110,NA
58976,21030,NA
58956,18805,NA
483873,43951,NA
205850,41270,NA
58971,29067,NA
1713402,55939,NA
58916,16338,NA
483833,32853,NA
533638,46959,NA
591140,43359,NA
492797,45338,NA
1048652,43360,NA
1048655,43355,NA
485052,29093,NA
36681,27523,NA
36655,02897,NA
36663,20850,NA
36657,02898,NA
34192,18345,NA
203772,29031,NA
894825,46022,NA
1531649,56652,NA
1645347,57988,NA
894817,55200,NA
36847,25879,NA
1305443,56653,NA
541536,27459,NA
894804,56651,NA
485174,29094,NA
204119,16741,NA
204076,25989,NA
204121,10025,NA
360004,30853,NA
204066,20843,NA
336424,28395,NA
270417,15825,NA
270414,15826,NA
270424,26959,NA
270418,25340,NA
270410,19479,NA
270416,21719,NA
270423,15824,NA
483007,32497,NA
220660,27036,NA
751981,54936,NA
220561,12426,NA
880622,40848,NA
483051,35091,NA
335172,36885,NA
647563,43872,NA
220630,24685,NA
549122,42507,NA
755607,48601,NA
220598,23049,NA
